Функция |А0+A1*z+A2*z^2+A3*z^3|^2
A0 = Д + П*i = 5 + 17i
А1 = И + А*i = 10 + i
А2 = М + В*i = 14 + 3i
А3 = Л*i = 13i
Нажмите цифру для одномерной минимизации:
1.Метод покоординатного спуска
2.Метод градиентного спуска с дроблением шага
3.Метод градиентного спуска с постоянным шагом
4.Метод наискорейшего градиентного спуска
5.Метод градиентного спуска с заранее заданным шагом
3
метод градиентного спуска с постоянным шагом
x=0,y=0,F(x,y)=314
x=-0,0134,y=0,035,F(x,y)=299,483150926007
x=-0,0286815022572316,y=0,0718573110880358,F(x,y)=283,152723054058
x=-0,0454972791851332,y=0,110162172676323,F(x,y)=265,343959875195
x=-0,0634773963224188,y=0,149378881556459,F(x,y)=246,553461899806
x=-0,0822387161770795,y=0,188897832668112,F(x,y)=227,376951154262
x=-0,101402272784407,y=0,228095938193668,F(x,y)=208,427537094813
x=-0,120613181894604,y=0,266394564837757,F(x,y)=190,255992665894
x=-0,139557867134277,y=0,303304613279273,F(x,y)=173,292929299122
x=-0,157975098826537,y=0,33845257706536,F(x,y)=157,822781221335
x=-0,175659797170136,y=0,371587089648794,F(x,y)=143,987599277819
x=-0,192460652252323,y=0,402570016594865,F(x,y)=131,810834837117
x=-0,20827371008436,y=0,431358195754878,F(x,y)=121,229539050825
x=-0,223034162228113,y=0,457981635118434,F(x,y)=112,125982999418
x=-0,23670805017903,y=0,482522375903353,F(x,y)=104,353730617375
x=-0,249284892560037,y=0,505096365583443,F(x,y)=97,7566148524552
x=-0,260771644195819,y=0,525839187158292,F(x,y)=92,1811445428693
x=-0,271188002463963,y=0,544895545649207,F(x,y)=87,4837462643325
x=-0,280562874815924,y=0,562411949812032,F(x,y)=83,5343640547677
x=-0,288931754928277,y=0,578531888515195,F(x,y)=80,2177031803272
x=-0,296334765340449,y=0,593392840143142,F(x,y)=77,4330688203574
x=-0,302815168760836,y=0,607124567056098,F(x,y)=75,0934426667178
x=-0,308418202462288,y=0,619848276194301,F(x,y)=73,1242030615861
x=-0,313190137162232,y=0,631676342908854,F(x,y)=71,4617291484475
x=-0,317177498435157,y=0,642712388019541,F(x,y)=70,0520226335922
x=-0,320426414449037,y=0,653051567374029,F(x,y)=68,8494154792736
x=-0,32298207016475,y=0,662780982238241,F(x,y)=67,815393972707
x=-0,32488825732177,y=0,671980152200506,F(x,y)=66,9175486994379
x=-0,326187013781504,y=0,680721514180378,F(x,y)=66,1286489920561
x=-0,326918346998283,y=0,689070925094542,F(x,y)=65,4258350392316
x=-0,32712003597173,y=0,697088154398456,F(x,y)=64,7899184374162
x=-0,326827504994325,y=0,704827357991896,F(x,y)=64,204781105804
x=-0,326073761458991,y=0,71233752814627,F(x,y)=63,6568624044304
x=-0,324889389258724,y=0,719662916029629,F(x,y)=63,1347246158989
x=-0,323302589016687,y=0,726843424602661,F(x,y)=62,6286874899032
x=-0,321339256526008,y=0,73391497045272,F(x,y)=62,130523216113
x=-0,31902309127962,y=0,740909813703053,F(x,y)=61,633203934323
x=-0,316375727729186,y=0,747856855577082,F(x,y)=61,1306946752743
x=-0,313416882823961,y=0,754781903561673,F(x,y)=60,6177854212813
x=-0,310164514353409,y=0,761707904422663,F(x,y)=60,0899567561596
x=-0,306634985578816,y=0,768655145593424,F(x,y)=59,5432743159815
x=-0,302843232536656,y=0,775641425692289,F(x,y)=58,9743079370979
x=-0,298802931195932,y=0,782682195136941,F(x,y)=58,3800720112152
x=-0,294526662334033,y=0,789790668024957,F(x,y)=57,757984088748
x=-0,290026072552981,y=0,796977906653204,F(x,y)=57,1058392142353
x=-0,285312030290309,y=0,804252880270009,F(x,y)=56,4217978270108
x=-0,280394775991315,y=0,811622499909034,F(x,y)=55,7043853142698
x=-0,275284065810179,y=0,819091631458699,F(x,y)=54,9525014614612
x=-0,269989308306165,y=0,826663089490242,F(x,y)=54,1654381074207
x=-0,264519693608378,y=0,834337614812961,F(x,y)=53,3429032816889
x=-0,258884314449771,y=0,842113839253933,F(x,y)=52,4850499847164
x=-0,253092278330483,y=0,849988241771757,F(x,y)=51,5925075780083
x=-0,247152809876116,y=0,857955100700809,F(x,y)=50,6664134963964
x=-0,241075342224528,y=0,866006447662872,F(x,y)=49,7084427018876
x=-0,234869596024874,y=0,87413202944106,F(x,y)=48,7208320006074
x=-0,228545644388833,y=0,882319284833298,F(x,y)=47,7063960843862
x=-0,222113961924935,y=0,890553344117248,F(x,y)=46,6685319900412
x=-0,215585455845949,y=0,898817059174644,F(x,y)=45,6112086544202
x=-0,208971477103608,y=0,907091072433852,F(x,y)=44,5389384478613
x=-0,202283809613467,y=0,915353932478886,F(x,y)=43,4567280555123
x=-0,195534635922477,y=0,923582263325799,F(x,y)=42,370006893573
x=-0,188736478173687,y=0,931750992884293,F(x,y)=41,2845324175323
x=-0,18190211395404,y=0,939833643939866,F(x,y)=40,2062731825831
x=-0,175044467571097,y=0,947802688102901,F(x,y)=39,1412722805317
x=-0,168176478465168,y=0,95562995964649,F(x,y)=38,0954956715185
x=-0,161310949766948,y=0,963287122158234,F(x,y)=37,0746717654611
x=-0,154460381367827,y=0,970746176725151,F(x,y)=36,0841301594515
x=-0,147636793163098,y=0,977979996306412,F(x,y)=35,1286484635533
x=-0,140851545221676,y=0,984962867438329,F(x,y)=34,2123164362776
x=-0,134115162390761,y=0,991671017887343,F(x,y)=33,3384260615685
x=-0,127437171138177,y=0,99808310770253,F(x,y)=32,509394700543
